Company,Tag
LOTUS PETROLEUM PRIVATE LIMITED,1
CREDENCE OIL PROJECTS PRIVATE LIMITED,1
COIMBATORE OXYGEN PRIVATE LIMITED,1
SAAG OIL TECHNOLOGY (INDIA) LIMITED,1
SMJ ENGINEERING SERVICES AND CONSULTANCY  PRIVATE LIMITED,1
SRI ENERGY VALVES PRIVATE LIMITED,1
OILTECH ENGINEERING (INDIA) PRIVATE LIMITED,1
MEHER NATURAL RESOURCES PRIVATE LIMITED,1
VISARA ENERGY PRIVATE LIMITED,1
SAGAR OILFIELD ENGINEERING & SUPPLIES PRIVATE LIMITED,1
STSA (INDIA) PRIVATE LIMITED,1
L&T SAPURA OFFSHORE PRIVATE LIMITED,1
SEABED OIL & GAS INFRA PROJECTS PRIVATE LIMITED,1
SUNPETRON GAS INFRA PRIVATE LIMITED,1
AURAVIND OXYGEN COMPANY PRIVATE LIMITED,1
INDO GOLDEN GASES PRIVATE LIMITED,1
AVANZA E SOLUTIONS PRIVATE LIMITED,1
VP PETRO6 ENGINEERS AND CONSULTANTS PRIVATE LIMITED,1
AGNI GAS TECHNOLOGIES PRIVATE LIMITED,1
SYNTOL LUBRIMAX INDIA PRIVATE LIMITED,1
SRI UMA MAHESWARI REFINERIES PRIVATE LIM ITED,1
RISHAB ENGINEERS & CONSULTANTS PRIVATE LIMITED,1
HINDUSTAN OIL VENTURES LIMITED,1
UNIVERSAL OIL CHENNAI PRIVATE LIMITED,1
WORLDWIDE OILFIELD MACHINE CHENNAI PRIVATE LIMITED,1
DHARANI CEMENTS LIMITED,1
CREAM PACKS PRIVATE LIMITED,1
NETHRAMS SHEEGA MARI EXPORTERS AND IMPORTERS PRIVATE LIMITED,1
CHEM STAR INTERNATIONAL PRIVATE LIMITED,1
VARAHA MINES AND MINERALS PRIVATE LIMITED,1
WELS SECUTRONS PRIVATE LIMITED,1
JEFJER INDIA PETROCHEMICALS PRIVATE LIMITED,1
VIPRA MINING AND ENTERPRISES PRIVATE LIMITED,1
NEON MINES PRIVATE LIMITED,1
TRANSWORLD MINING INDUSTRIES PRIVATE LIMITED,1
ARK MINES & ORES PRIVATE LIMITED,1
ANDHRA PRADESH IRON ORE COMPANY LIMITED,1
CHETTINAD EARTH MOVERS PRIVATE LIMITED,1
H.K.MINING INDIA PRIVATE LIMITED,1
NILA MINES PRIVATE LIMITED,1
ARIHANT ORES PRIVATE LIMITED,1
METRO MINERALS PRIVATE LIMITED,1
RAJATHI MINERALS AND METALS PRIVATE LIMITED,1
SICAL IRON ORE TERMINALS LIMITED,1
MIRA MINING PRIVATE LIMITED,1
SAI SARAVANA PATTERN PRIVATE LIMITED,1
UNIBRO STEEL INDUSTRIES PRIVATE LIMTED,1
ARISTROCRAT MINERALS PRIVATE LIMITED,1
TI-SLAG (INDIA) PRIVATE LIMITED,1
SREE SAASTHA MINERALS PRIVATE LIMITED,1
ASA IRON & STEEL TRADERS PRIVATE LIMITED,1
J L MINES & MINERALS PRIVATE LIMITED,1
E K MINES & MINERALS PRIVATE LIMITED,1
JEEVAN MINERALS AND LOGISTICS PRIVATE LIMITED,1
H N S MINES & MINERALS PRIVATE LIMITED,1
THAIYAL FABRICATION PRIVATE LIMITED,1
THIDAM STEELS PRIVATE LIMITED,1
TRIMEX HEAVY MINERALS PRIVATE LIMITED,1
TRIMEX BARITE PRIVATE LIMITED,1
ELEGANT STRUCTURALS PRIVATE LIMITED,1
MAHAT ENGINEERS PRIVATE LIMITED,1
HCK NAPC MINES AND ORES PRIVATE LIMITED,1
CU-FE-AL ALLOYS PRIVATE LIMITED,1
SHANXI MINERALS PRIVATE LIMITED,1
VAMA MINERALS INDIA PRIVATE LIMITED,1
SHRI RAGAVENDRA MINERALS PRIVATE LIMITED,1
CHAITANYA MINING CORPORATION PRIVATE LIMITED,1
VPG MINES AND MINERALS PRIVATE LIMITED,1
MURUGAN MINERALS PRIVATE LIMITED,1
PENTAGON MINERALS PRIVATE LIMITED,1
M.S.MAGNETS PRIVATE LIMITED,1
SOWBAGYA THAHINI MINERALS PRIVATE LIMITED,1
TAMILNADU IRON ORE MINING CORPORATION LIMITED,1
BACKBONE MINES AND MINERALS PRIVATE LIMITED,1
TEJAS MINES & LOGISTICS PRIVATE LIMITED,1
INDSIL SHRIRAM MINING VENTURES PRIVATE LIMITED,1
INTER ASIA MINERALS AND ENERGY (INDIA) PRIVATE LIMITED,1
VIKRANT MINERALS PRIVATE LIMITED,1
THREE STAR MINING COMPANY PRIVATE LIMITED,1
KOVAI MINING AND CONSTRUCTION PRIVATE LIMITED,1
NELLAI SRI VENKATESHWARA MINES AND ALLOYS PRIVATE LIMITED,1
ANJANEA MINERALS AND IRONS PRIVATE LIMITED,1
NITHESH MINERALS INDIA PRIVATE LIMITED,1
CAZA COPPER MESA PRIVATE LIMITED,1
PONNI BLUE METAL PRIVATE LIMITED,1
SEMICA MINES PRIVATE LIMITED,1
GIMPEX PRIVATE LIMITED,1
SUGESAN ORES PRIVATE LIMITED,1
SUGESAN MINES & MINERALS PRIVATE LIMITED,1
DALERITE PRIVATE LIMITED,1
J K I STONE INDUSTRIES PRIVATE LIMITED,1
TRIANG ABRASIVES PRIVATE LIMITED,1
METKEM SILICON LTD,1
MADURAI MINERALS MANUFACTURES PRIVATE LIMITED,1
SRI LAKSHMI GHANESH FERRO ALLOYS PRIVATE  LIMITED,1
GOLDFATHER FORGING COMPANY PRIVATE LIMITED,1
ASTERGATE MINERALS PRIVATE LIMITED,1
SRI CHAITANYA CAPILLARIES PRIVATE LIMITED,1
ORIENT AUTOCOM STAMPING PRIVATE LIMITED,1
KIRUTHIGAI GRANITES PRIVATE LIMITED,1
JANANI NATURAL RESOURCES PRIVATE LIMITED,1
SRIVI MINERALS AND METALS PRIVATE LIMITED,1
FURNO CASTINGS PRIVATE LIMITED,1
DRAVIDIAN TRANSPORTS PRIVATE LIMITED,1
SPEED TOTAL FREIGHT & TRAVELS PRIVATE LI MITED,1
KURUNCHIMALA MINERALS PRIVATE LIMITED,1
STARMIN RESOURCES PRIVATE LIMITED,1
GENERAL NICE MINERAL RESOURCES (INDIA) PRIVATE LIMITED,1
GKS STEELSS PRIVATE LIMITED,1
LASYA ASIATIC GRANITES & MINERALS LIMITED,1
AKKINENI RESOURCES PRIVATE LIMITED,1
THE MADRAS ALUMINIUM COMPANY LIMITED,1
ABHINAVA ALUMINIUM PRIVATE LIMITED,1
YAMUNA ALUMINIUM CONDUCTORS PRIVATE LIMITED,1
ABLE ABRASIVES PRIVATE LIMITED,1
PK ENTERPRISES PRIVATE LIMITED,1
STRATCONE GENERAL NICE MINERAL TRADING P RIVATE LIMITED,1
GN MINERALS & METALS PRIVATE LIMITED,1
AL MINERALS PRIVATE LIMITED,1
ANTIQUE RARE EMPEROR METAL CORPORATION PRIVATE LIMITED,1
OLIVINE INDIA PRIVATE LIMITED,1
BRADKEN INDIA PRIVATE LIMITED,1
CHINNA-GURU EARTHMOVERS PRIVATE LIMITED,1
GIANT BLUEMETALS PRIVATE LIMITED,1
REAL GOLD MINE (INDIA) PRIVATE LIMITED,1
VISHWAKARMA HALLMARKING PRIVATE LIMITED,1
RANEE JEWELLERS PRIVATE LIMITED,1
SHAKTHI DIAMOND STAR TECH PRIVATE LIMITED,1
SRI JUGAL KISHORE JEWELLERS PRIVATE LIMITED,1
SAMIGO MINERAL PRIVATE LIMITED,1
SFL MINERALS PRIVATE LIMITED,1
MILESTONE INDIA METALS PRIVATE LIMITED,1
ANTIQUE RARE EMPEROR MINERALS PRIVATE LIMITED,1
HAUTE SILVER RETAIL PRIVATE LIMITED,1
LK MINERALS INDIA PRIVATE LIMITED,1
ARLAK SPARK PRIVATE LIMITED,1
SAMPOORRNA MINERALS PRIVATE LIMITED,1
SREE VENKATESWARA MINERAL PRIVATE LIMITED,1
JAYJAYEM SHIPPING & LOGISTICS PRIVATE LIMITED,1
MICRO MINERALS PRIVATE LIMITED,1
BRIGHT STAR MINERALS PRIVATE LIMITED,1
DUGAR INSULATIONS INDIA PRIVATE LIMITED,1
HARD ROCK MINERS PRIVATE LIMITED,1
TAKO GRANITE (INDIA) PRIVATE LIMITED,1
SOUTHERN MARBLES AND GRANITES PRIVATE LIMITED,1
ORKEYYES MINERALS INDUSTRIES AND EXPORTE RS PRIVATE LIMITED,1
KAAYAL CHEMICALS PRIVATE LIMITED,1
RASLEE GRANITE PRIVATE LIMITED,1
GRAND GRANITE PRIVATE LIMITED,1
IMPERIAL GRANITES PRIVATE LIMITED,1
RELIABLE GRANITES PRIVATE LIMITED,1
ENTERPRISING ENTERPRISES PRIVATE LIMITED,1
NANGUNERI MINERALS PRIVATE LIMITED,1
WONDER TECHNOART CENTRE PVT LTD,1
LAKSSHMI METALLICA PRIVATE LIMITED,1
INDUS VALLEY EARTH WORKS INDIA PRIVATE LIMITED,1
BUDDHA GRANITES IMPORTS & EXPORTS COMPAN Y PVT LTD.,1
M R S B PETRO GRANITES PRIVATE LIMITED,1
T.S.R.MINERALS AND CHEMICALS PRIVATE LIMITED,1
SOUTHERN ALUMINIUM COMPANY LTD,1
J.S.HERITAGE RESORTS PRIVATE LIMITED,1
BLITZ EXPRESS TRAVELS PRIVATE LIMITED,1
OLYMPIC TOURS & TRAVELS (INDIA) PRIVATE LIMITED,1
PMS MINES PRIVATE LIMITED,1
TAMILNADU GRAPHITE LIMITED,1
TIFFIN'S GAJJALAKONDA MINERALS LIMITED,1
ALLIANCE GRANIMARMO PRIVATE LIMITED,1
RASI BLUEMETALS PRIVATE LIMITED,1
SEA SHORE MINERALS PRIVATE LIMITED,1
PARISUTHAM GRANITES PRIVATE LIMITED,1
CHETTINAD QUARTZ PRODUCTS PRIVATE LIMITE D,1
RASI ALLOYS AND METALS PRIVATE LIMITED,1
VIJAIADITYA METALS PRIVATE LIMITED,1
MILLENIUM MINERALS (INDIA) PRIVATE LIMIT ED,1
V.V MINERALS PRIVATE LIMITED,1
TRANS-OCEAN MINERALS RESOURCES PRIVATE LIMITED,1
PLACER MINERALS PRIVATE LIMITED,1
INDWEL PRECISION GEARS PRIVATE LIMITED,1
SREE STONES OVERSEAS PRIVATE LIMITED,1
PKH EXPORTS PRIVATE LIMITED,1
WINSOME VEHICLES PRIVATE LIMITED,1
MURUGAVEL MINERALS LIMITED,1
TAMRAPARANI ENTERPRISES AND REALTY PRIVATE LIMITED,1
SAPTARISHI PROJECTS PRIVATE LIMITED,1
GREEN COKE & FERRO ALLOYS PRIVATE LIMITED,1
MOKSHI INDUSTRIES PRIVATE LIMITED,1
SWATHE FERROUS CAST PRIVATE LIMITED,1
STONZ N PEBBLZ EXPORTS PRIVATE LIMITED,1
UNITED STEEL AND STRUCTURALS PRIVATE LIMITED,1
GENERAL NICE MINERAL TRADING PRIVATE LIMITED,1
GVR ENGINEERING PRIVATE LIMITED,1
COMPAC MINERALS (INDIA) PRIVATE LIMITED,1
MONAA METALAGE INDIA PRIVATE LIMITED,1
RELIANT MINERALS PRIVATE LIMITED,1
TAPASYA EXIM PRIVATE LIMITED,1
MATTHEY METALS INDIA PRIVATE LIMITED,1
BM CONTINENTAL GRANITES & MINERALS LIMITED,1
SHENZHEN MINERALS PRIVATE LIMITED,1
A L MALAR MINERALS PRIVATE LIMITED,1
CONCRETIA ROCK PRODUCTS PRIVATE LIMITED,1
SUKIRA ROCKS PRIVATE LIMITED,1
MARBLE RENEWAL OF INDIA PRIVATE LIMITED,1
SAMARDHA NATURAL STONES PRIVATE LIMITED,1
S.P.G. & COMPANY PRIVATE LIMITED,1
GM STONES AND CRUSHURS PRIVATE LIMITED,1
PAMARA GRANITES LIMITED,1
GOYAL MARBLES PRIVATE LIMITED,1
MAA-SAA MARBLE PRIVATE LIMITED,1
SRISAMUDRAAH GRANITES CHENNAI PRIVATE LIMITED,1
GIRINATH MARBLES PRIVATE LIMITED,1
GIRINATH TILES AND FLOORINGS PRIVATE LIMITED,1
ANUSHA MARBLES PRIVATE LIMITED,1
SOUTHERN TILES PRIVATE LIMITED,1
COIMBATORE VIJAY ENGINEERING (P) LTD,1
GTP CERAMICS PRIVATE LIMITED,1
MAAN MARBLES INDIA PRIVATE LIMITED,1
MANDEEP MARBLES AND STONES PRIVATE LIMITED,1
UNIVERSAL GRANITE INDUSTRIES PRIVATE LIMITED,1
G.K.MINERALS PRIVATE LIMITED,1
AMARJOTHI GRANITES (INDIA) PRIVATE LIMITED,1
GENUINE MINES AND GRANITES PVT. LTD.,1
GROW GRANITE PRIVATE LIMITED,1
S C GRANITE COMPANY PVT. LTD.,1
NEW (MADRAS) MINERALS AND GRANITES PRIVA TE LIMITED,1
PRETTY GRANITES PVT. LTD.,1
SUDHARSAN AGENCIES PRIVATE LIMITED,1
SUN NATURAL STONES (INDIA) PRIVATE LIMIT ED,1
AFFINITY GRANITES & MARBLES PRIVATE LIMI TED,1
TRIVIKRAMA RESOURCES PRIVATE LIMITED,1
GARDENIA GRANITES PRIVATE LIMITED,1
MERCURY GRANITES PRIVATE LIMITED,1
ALBA INDUSTRIES LIMITED,1
GRABSTEINE HOEHER GRANITE PRIVATE LIMITE D,1
PALAR GRANITES PRIVATE LIMITED,1
SHAN GRANITES PRIVATE LIMITED,1
SHIVRUK GRANITES & MARBLES PRIVATE LIMIT ED,1
KATTI-MA PRIVATE LIMITED,1
SELECTIVE STONE PRIVATE LIMITED,1
GRANIZONE EXPORTS PRIVATE LIMITED,1
KANCHEE GRANITES PRIVATE LIMITED,1
OM GIRISH GRANITES PRIVATE LIMITED,1
SRI VIJAYRAM GRANITE EXPORTS PRIVATE LIM ITED,1
GLOBAL MINING & TRADING PRIVATE LIMITED,1
CHINDIA GRANITES PRIVATE LIMITED,1
SYRAS STONES PRIVATE LIMITED,1
ARYAN GRANITES AND MONUMENTS PRIVATE LIMITED,1
ANIL ROCKS PRIVATE LIMITED,1
GALAXYSPECTRUM GRANITE PRIVATE LIMITED,1
SUHERA MINERALS PRIVATE LIMITED,1
A WORLD ROCK PRIVATE LIMITED,1
CLEAR ROCK PRIVATE LIMITED,1
STONE TERRAIN INDIA PRIVATE LIMITED,1
U GANAPATHY GRANITE AND MINERALS EXPORTERS PRIVATE LIMITED,1
GALAXY ROCKMIN PRIVATE LIMITED,1
SRI MOOKAMBIGA EXPORTS PRIVATE LIMITED,1
WISCOR TRADING PRIVATE LIMITED,1
SIDDARTHA MINERALS PRIVATE LIMITED,1
SRI ON GRANITES PRIVATE LIMITED,1
G.B.R. MINERALS PRIVATE LIMITED,1
HG GRANITES PRIVATE LIMITED,1
K.P.J. GRANITES PRIVATE LIMITED,1
SOMASILA GRANITES PRIVATE LIMITED,1
KALINGA STONES PRIVATE LIMITED,1
DYNASTY GRANITE & MARBLE PRIVATE LIMITED,1
HARVEST STONE TECHNICS PRIVATE LIMITED,1
M.S.H. GRANITES PRIVATE LIMITED,1
ESENES GRANITE PRIVATE LIMITED,1
RADHA EXPORTS (INDIA) PRIVATE LIMITED,1
ATLANTIC GRANITES PRIVATE LIMITED,1
GOLDEN ROCK GRANITES PRIVATE LIMITED,1
STONE VISION PRIVATE LIMITED,1
NATURAL STONES EXPORTS PRIVATE LIMITED,1
INDIAN REALSTONES PRIVATE LIMITED,1
CONTINENTAL STONEX PRIVATE LIMITED,1
CHANGHENG ENTERPRISES INDIA PRIVATE LIMITED,1
J.L.GRANITES PRIVATE LIMITED,1
MADURAI GRANITES PRIVATE LIMITED,1
MARK GRANITES IMPEX PRIVATE LIMITED,1
SRD GRANITES PRIVATE LIMITED,1
B.R.GRANITES PRIVATE LIMITED,1
V.M.R.GRANITE INTERNATIONAL PRIVATE LIMI TED,1
ROCHDALE EXPORTS PRIVATE LIMITED,1
SRI TRIVIKRAMA MINES AND PROPERTIES LIMITED,1
GOLDEN INDIA MINES AND INFRASTRUCTURE LIMITED,1
SQNY STONES PRIVATE LIMITED,1
RF STONEX PRIVATE LIMITED,1
RED MINERALS PRIVATE LIMITED,1
ITALIA EXCELLENCE GRANITES PRIVATE LIMITED,1
DAKSHIN GRANITES PRIVATE LIMITED,1
INS TRADING PRIVATE LIMITED,1
VEL STONEX PRIVATE LIMITED,1
MAHENDRA GRANITES EXPORTS PRIVATE LIMITED,1
ROSS STONES AND MINERALS PRIVATE LIMITED,1
RS STONEX PRIVATE LIMITED,1
RC GOLDEN GRANITES PRIVATE LIMITED,1
MUKHIL GRANITES PRIVATE LIMITED,1
KBM GRANITES PRIVATE LIMITED,1
RAKSHA GRANITES PRIVATE LIMITED.,1
SAS GRANITES PRIVATE LIMITED,1
MANJAL GRANITES AND STONES PRIVATE LIMITED,1
LIBERTY GRANITES LIMITED,1
NICE GRANITES PRIVATE LIMITED,1
IMPERIAL TILES PRIVATE LIMITED,1
PENTAGON ROCKS PRIVATE LIMITED,1
OMS GRANITES PRIVATE LIMITED,1
ALLIANCE ANDHRA PRADESH BLACK GALAXY GRANITES PRIVATE LIMITED,1
BHOOMI GRANITES PRIVATE LIMITED,1
SANJAY STONES PRIVATE LIMITED,1
HILL ROCK GRANITES PRIVATE LIMITED,1
BLACK HILL STONITE INDIA PRIVATE LIMITED,1
ALMCO PROPERTIES PRIVATE LIMITED,1
P A P GRANITES PRIVATE LIMITED,1
GREEN VALLEY MINERALS & METALS PRIVATE LIMITED,1
PALSANI GRANITES PRIVATE LIMITED,1
SIDDIQUE STONES LIMITED,1
ASWANI GRANITE PRIVATE LIMITED,1
PALLAVA GRANITE INDUSTRIES CHENNAI PRIVATE LIMITED,1
U. GANAPATHY EXPORTS (GRANITES) PRIVATE LIMITED,1
A. GANESH RAJ GRANITES INDIA PRIVATE LIMITED,1
P. VIJAYALAKSHMI GRANITES INDIA PRIVATE LIMITED,1
SPN STONE POINT PRIVATE LIMITED,1
MAJESTIC GRANITES PRIVATE LIMITED,1
KG GRANITE PRIVATE LIMITED,1
LAKSHMI YOGA NARASIMMAR EXPORTS & IMPORTS PRIVATE LIMITED,1
CAP GRANITES PRIVATE LIMITED,1
H.S.GRANITE PRIVATE LIMITED,1
MAN CHUNG LIM GRANITES INDIA PRIVATE LIMITED,1
MAHALAYA GRANITES PRIVATE LIMITED,1
SUNLIGHT GRANITE PRIVATE LIMITED,1
KGF GRANITES PRIVATE LIMITED,1
VINOTHA ENTERPRISES INDIA PRIVATE LIMITED,1
RICHERD GRANITES PRIVATE LIMITED,1
SARABA INDIA PRIVATE LIMITED,1
AK MINERALS AND TECHNOLOGIES (OPC) PRIVATE LIMITED,1
VIJAY GRANITES PRIVATE LIMITED,1
ZIASAIF GRANITE PRIVATE LIMITED,1
SRI SAKTHI GRANITE PRIVATE LIMITED,1
ZODIAC GRANITES PRIVATE LIMITED,1
ERODE GRANITES PRIVATE LIMITED,1
D P.F GRANITE PRIVATE LIMITED,1
GOKUL GRANITES PRIVATE LIMITED,1
BLUE DIAMOND GRANITES PRIVATE LIMITED,1
SRI MAHESHWARY GRANITES PRIVATE LIMITED,1
VINDIA GRANITES PRIVATE LIMITED,1
MADRAS GRANITES PRIVATE LIMITED,1
YESTEE GRANITE PRIVATE LIMITED,1
KINGSTONE GRANITES PRIVATE LIMITED,1
PREM GRANITES (INDIA) PRIVATE LIMITED,1
EAST INDIA GRANITES INDUSTRIES PRIVATE L IMITED,1
WESTERN ROCKS GRANITE PRIVATE LIMITED,1
AMMAN GRANITE PRODUCTS PRIVATE LIMITED,1
BOHRA GRANITE PRIVATE LIMITED,1
R R K GRANITES LIMITED,1
G T P GRANITES LIMITED,1
ALPS GRANITES PRIVATE LIMITED,1
UNITED GRANITES PRIVATE LIMITED,1
JEYVI GRANITES PRIVATE LIMITED,1
SURYA GRANITES PRIVATE LIMITED,1
EMENKE GRANITES PRIVATE LIMITED,1
RAKO GRANITE TILES PRIVATE LIMITED,1
KARUNAI GRANITES PRIVATE LIMITED,1
PARAMOUNT ROCKS INDIA PRIVATE LIMITED,1
ENCEE GRANITES PRIVATE LIMITED,1
FLASH (INDIA) GRANITES PRIVATE LIMITED,1
KE YES GRANITES PRIVATE LIMITED,1
SMRUTHI GRANITE PRIVATE LIMITED,1
DHARAM GRANITES PRIVATE LIMITED,1
COSMO GRANITE PROCESSING LIMITED,1
ASHOK GRANITES LIMITED,1
SREE VATSA GRANITES PRIVATE LIMITED,1
NAVIN GRANITES PRIVATE LIMITED,1
CHERAN GRANITES PRIVATE LIMITED,1
HERITAGE GRANITES PRIVATE LIMITED,1
TAJ GRANITE PRIVATE LIMITED,1
SALEM INDIANA GRANITES PRIVATE LIMITED,1
VPG BUILDWELL INDIA PRIVATE LIMITED,1
KONGU GRANITES PRIVATE LIMITED,1
BEEJAY GRANITES PRIVATE LIMITED,1
N.R.MINERALS PRIVATE LIMITED,1
KOVAI GRANITES PRIVATE LIMITED,1
PRABHA ENTERPRISES LIMITED,1
ST GRANITE AND EXPORTERS PRIVATE LTD,1
RAYAN GRANITES PRIVATE LIMITED,1
EROS GRANITE PRIVATE LIMITED,1
PAARY GRANITE EXPORTS PRIVATE LIMITED,1
SIVASAKTHI GRANITES PRIVATE LIMITED,1
SHREEVARI AYYAVOO GRANITE WORKS PRIVATE LIMITED,1
LEGACY GRANITES PRIVATE LIMITED,1
APPLE GRANITE EXPORT PRIVATE LIMITED,1
BLUE BELL GARMENTS PRIVATE LIMITED,1
MANIPEARL GRANITE QUARRY PRIVATE LIMITED,1
JAYSHRI KRSHNA GRANITE PRIVATE LIMITED,1
TASMAN GRANITE EXPORTERS PRIVATE LIMITED,1
KMB GRANITES PRIVATE LIMITED,1
CHEVRON LUBRICANTS INDIA PRIVATE LIMITED,1
PETRO ENERGY PRODUCTS COMPANY INDIA LIMITED,1
MANISH PETROCHEMS PRIVATE LIMITED,1
EMILI PETRO ENTERPRISES PRIVATE LIMITED,1
SANGAM ORGANICS & CHEMICALS LIMITED,1
GSL PETROCHEMICALS LIMITED,1
DEVAR PETRO PRODUCTS PRIVATE LIMITED,1
ANNAMALAI PETRO PRODUCTS PRIVATE LIMITED,1
MALAR CHEMICALS PRIVATE LIMITED,1
PEGASUS PETCHEM LIMITED,1
CHEMISOL (INDIA) LIMITED,1
SOUTHERN PETRO OILS PRIVATE LIMITED,1
SUN PETRO PRODUCTS PRIVATE LIMITED,1
VAIDEESWARA OXYGEN PRIVATE LIMITED,1
PRASAD ORGANICS PRIVATE LIMITED,1
SOUTH INDIA PETTRO PRODUCTS LIMITED,1
KARPS PETROLEUMS PRIVATE LIMITED,1
ALWAR PETROLEUM OIL PRODUCTS PRIVATE LIMITED,1
SREE MARUTHI AUTO CONVERSION KITS PRODUC TS INDIA PRIVATE LIMITED,1
PENTA PETROPRODUCTS PRIVATE LIMITED,1
KANCHI PHARMA AND NUTRACEUTICALS PRIVATE  LIMITED,1
CHEMRAYS HYDRRO CARBONS PRIVATE LIMITED,1
SBM PAINTS PRIVATE LIMITED,1
SYMED ECO BIOTECH PRIVATE LIMITED,1
STF CHEMICALS AND FABRICS PRIVATE LIMITED,1
AZARYA HEALTHCARE PRIVATE LIMITED,1
PINAK ADHESIVES PRIVATE LIMITED,1
METTAMALAI MATCH CONSORTIUM PRIVATE LIMITED,1
SHRIRAM ENTERPRISES PRIVATE LIMITED,1
HELIOS PHARMACY PRIVATE LIMITED,1
MADRAS COMPHOR PRIVATE LIMITED,1
RADHE KRISHNA CHEMICALS AND MINERALS PRI VATE LIMITED,1
G.J.MULTI CLAVE (INDIA) PRIVATE LIMITED,1
CALSON RESOURCES PRIVATE LIMITED,1
UTALIM METALS PRIVATE LIMITED,1
SAFETOVA GLOBAL HYGIENE SOLUTIONS PRIVATE LIMITED,1
SAMS SOUTHERN CHEMICALS PRIVATE LIMITED,1
HEINOL CHEMICALS PRIVATE LIMITED,1
ZIYA CEMENT AND CHEMS PRIVATE LIMITED,1
BSRL SALT REFINERIES (MACHILIPATNAM) PRIVATE LIMITED,1
ATHENA ZINC COMPOUNDS PRIVATE LIMITED,1
RAPID CURE SYSTEMS PRIVATE LIMITED,1
SALEM LAKSHMI DYES AND CHEMICALS PRIVATE  LIMITED,1
TIRUPUR LAKSHMI DYES AND CHEMICALS PRIVATE LIMITED,1
EMMSONS DYES TRADING COMPANY PRIVATE LIMITED,1
ERODE LAKSHMI DYES AND CHEMICALS PRIVATE  LIMITED,1
COIMBATORE COTS AND COATINGS LIMITED,1
CHALLENGER CHEMICALS AND POLYMERS PRIVATE LIMITED,1
SRI VAIDYANATHAN BIO-TECH PRODUCTS LIMIT ED,1
SKYLITE CHEMICALS PRIVATE LIMITED,1
PLOWMAN INDIA FRAGRANCES PRIVATE LIMITED,1
AUTOPRINT FORMULA SOLUTIONS PRIVATE LIMITED,1
LINEN CHEM PRIVATE LIMITED,1
GRACE DAVISON CHEMICALS INDIA PRIVATE LIMITED,1
UNITED CHEMICALS & CATALYSTS PRIVATE LIMITED,1
RAVI AND SAMPATH ACIDS CHEMICALS PRIVATE  LIMITED,1
STANDARD CHLORATES PRIVATE LIMITED,1
RAVI SYNTHETICS PRIVATE LIMITED,1
LAXMI AGRO FINE CHEMICALS PVT LTD,1
ARJUN CHEMICALS PRIVATE LIMITED,1
GREEN PESTICIDES PRIVATE LIMITED,1
F I C MANUFACTURERS PRIVATE LIMITED,1
UNIVERSAL AGROSCIENCES PRIVATE LIMITED,1
SRI CHAKRAVARSHNI SURFACTANTS PRIVATE LIMITED,1
S P S ORGANICS INDIA PRIVATE LIMITED,1
VIGNESH PEST CONTROL PRIVATE LIMITED,1
ASRAMM AGRO PRIVATE LIMITED,1
SUPHAL FARM CHEMICALS AND EQUIPMENTS PRIVATE LIMITED,1
PAWS PESTAWAYS PRIVATE LIMITED,1
UNITED BIOFUELS PRIVATE LIMITED,1
THIMMI GRANITES AND MARBLES PRIVATE LIMI TED,1
AGASTHIYAA GRANITE PRIVATE LIMITED,1
BRINDAVAN GRANITES PRIVATE LIMITED,1
S K M GRANITES PRIVATE LIMITED,1
R V R GRANITES PRIVATE LIMITED,1
S.R.N. GRANITES PRIVATE LIMITED,1
AG GRANITES PRIVATE LIMITED,1
B.K.STONE AND EXPORT INDIA PRIVATE LIMITED,1
SHRI MANGALA ROCKS PRIVATE LIMITED,1
MANI OMEAGA GRANITES PRIVATE LIMITED,1
QUALITY GRANITE KRISHNAGIRI PRIVATE LIMITED,1
RADIANT MINERALS (INDIA) PRIVATE LIMITED,1
VIZAG GRANITE EXPORTS PRIVATE LIMITED,1
LIVING GRANITES INDIA PRIVATE LIMITED,1
AMMAN GRANITE EXPORTS PRIVATE LIMITED,1
METTUR GRANITES PRIVATE LIMITED,1
MASANIAMMAN ROCK GRANITES INDIA PRIVATE LIMITED,1
RUBY STONES PRIVATE LIMITED,1
GKM STONE PRIVATE LIMITED,1
SRI MUTHUKRISHNAN GRANITES PRIVATE LIMITED,1
SPAN VENTURES PRIVATE LIMITED,1
P K P MINERALS PRIVATE LIMITED,1
GREEN VALLEY GRANITES INDIA PRIVATE LIMITED,1
PRANEET GRANITE EXPORTS PRIVATE LIMITED,1
KMB MARBLES AND GRANITES INDIA PRIVATE LIMITED,1
RAMCHANDRA GRANITE AND CONSTRUCTION PRIVATE LIMITED,1
LINGESHVARA STONES PRIVATE LIMITED,1
ARUL GRANITES PRIVATE LIMITED,1
ABM GRANITES (INDIA) PRIVATE LIMITED,1
RAMCHANDRA CRUSHING COMPANY PRIVATE LIMITED,1
AROCKAWAY STONES PRIVATE LIMITED,1
SJLT GRANITES PRIVATE LIMITED,1
ALFAS GRANITES INDIA PRIVATE LIMITED,1
GOLDENSTAR GRANITE INDIA PRIVATE LIMITED,1
K.S.BLUE METAL CRUSHER PRIVATE LIMITED,1
JAMEN GRANITES INDIA PRIVATE LIMITED,1
NEW GEN GRANITES INDIA PRIVATE LIMITED,1
TECH - ZONE INDUSTRIES INDIA PRIVATE LIMITED,1
